idx,text,main_heading,heading,topic,paper_idx,BIO,BIO_1,BIO_2,offset1,pro1,offset2,pro2,offset3,pro3,mask,bi_labels,labels
344,"To ensure balanced expert utilization we set w importance = 0.01 and w load = 0.01 , as described in Section 4 and Appendix A.",CONCLUSION,Model Architecture for Single Language,machine-translation,7,,,,126,0.8129032258064516,343,0.9195710455764075,93,0.93,0,0,
345,Metrics : We evaluated our models using the perplexity and the standard BLEU score metric .,CONCLUSION,Model Architecture for Single Language,machine-translation,7,,,,127,0.8193548387096774,344,0.9222520107238605,94,0.94,0,0,
346,"We reported tokenized BLEU score as computed by the multi -bleu.pl script , downloaded from the public implementation of Moses ( on Github ) , which was also used in .",CONCLUSION,Model Architecture for Single Language,machine-translation,7,,,,128,0.8258064516129032,345,0.9249329758713136,95,0.95,0,0,
347,Results : and 4 in Section 5.3 show comparisons of our results to other published methods .,CONCLUSION,Model Architecture for Single Language,machine-translation,7,,,,129,0.832258064516129,346,0.9276139410187667,96,0.96,0,0,
348,shows test perplexity as a function of number of words in the ( training data 's ) source sentences processed for models with different numbers of experts .,CONCLUSION,Model Architecture for Single Language,machine-translation,7,,,,130,0.8387096774193549,347,0.9302949061662198,97,0.97,0,0,
349,"As can be seen from the as we increased the number of experts to approach 2048 , the test perplexity of our model continued to improve .",CONCLUSION,Model Architecture for Single Language,machine-translation,7,,,,131,0.8451612903225807,348,0.9329758713136729,98,0.98,0,0,
350,"We found that the experts indeed become highly specialized by syntax and / or semantics , as can be seen in .",CONCLUSION,Model Architecture for Single Language,machine-translation,7,,,,132,0.8516129032258064,349,0.935656836461126,99,0.99,0,0,
351,"For example , one expert is used when the indefinite article "" a "" introduces the direct object in a verb phrase indicating importance or leadership .",CONCLUSION,Model Architecture for Single Language,machine-translation,7,,,,133,0.8580645161290322,350,0.938337801608579,100,1.0,0,0,
352,F STRICTLY BALANCED GATING,CONCLUSION,Model Architecture for Single Language,machine-translation,7,,,,134,0.864516129032258,351,0.9410187667560321,0,0.0,0,0,
353,"Due to some peculiarities in our infrastructure which have since been fixed , at the time we ran some of the machine translation experiments , our models ran faster if every expert received exactly the same batch size .",CONCLUSION,Model Architecture for Single Language,machine-translation,7,,,,135,0.8709677419354839,352,0.9436997319034852,1,0.07692307692307693,0,0,
354,"To accommodate this , we used a different gating function which we describe below .",CONCLUSION,Model Architecture for Single Language,machine-translation,7,,,,136,0.8774193548387097,353,0.9463806970509383,2,0.15384615384615385,0,0,
355,Recall that we define the softmax gating function to be :,CONCLUSION,Model Architecture for Single Language,machine-translation,7,,,,137,0.8838709677419355,354,0.9490616621983914,3,0.23076923076923078,0,0,
356,Sparse Gating ( alternate formulation ) :,CONCLUSION,Model Architecture for Single Language,machine-translation,7,,,,138,0.8903225806451613,355,0.9517426273458445,4,0.3076923076923077,0,0,
357,"To obtain a sparse gating vector , we multiply G ?",CONCLUSION,Model Architecture for Single Language,machine-translation,7,,,,139,0.896774193548387,356,0.9544235924932976,5,0.38461538461538464,0,0,
358,( x ) component - wise with a sparse mask M ( G ? ( x ) ) and normalize the output .,CONCLUSION,Model Architecture for Single Language,machine-translation,7,,,,140,0.9032258064516129,357,0.9571045576407506,6,0.46153846153846156,0,0,
359,"The mask itself is a function of G ? ( x ) and specifies which experts are assigned to each input example : M batchwise ( X , m ) j , i = 1 if X j, i is in the top m values for to expert i 0 otherwise",CONCLUSION,Model Architecture for Single Language,machine-translation,7,,,,141,0.9096774193548387,358,0.9597855227882037,7,0.5384615384615384,0,0,
360,"As our experiments suggest and also observed in , using a batchwise function during training ( such as M batchwise ) requires modifications to the inference when we may not have a large batch of examples .",CONCLUSION,Model Architecture for Single Language,machine-translation,7,,,,142,0.9161290322580645,359,0.9624664879356568,8,0.6153846153846154,0,0,
361,Our solution to this is to train a vector T of per-expert threshold values to approximate the effects of the batchwise mask .,CONCLUSION,Model Architecture for Single Language,machine-translation,7,,,,143,0.9225806451612903,360,0.9651474530831099,9,0.6923076923076923,0,0,
362,We use the following mask at inference time :,CONCLUSION,Model Architecture for Single Language,machine-translation,7,,,,144,0.9290322580645162,361,0.967828418230563,10,0.7692307692307693,0,0,
363,"To learn the threshold values , we apply an additional loss at training time which is minimized when the batchwise mask and the threshold mask are identical .",CONCLUSION,Model Architecture for Single Language,machine-translation,7,,,,145,0.9354838709677419,362,0.9705093833780161,11,0.8461538461538461,0,0,
364,"L batchwise ( X , T , m ) = | X | j=1 n i=1 ( M threshold ( x , T ) i ?",CONCLUSION,Model Architecture for Single Language,machine-translation,7,,,,146,0.9419354838709677,363,0.9731903485254692,12,0.9230769230769231,0,0,
365,"M batchwise ( X , m ) j, i ) ( X j , i ? Ti ) ( 20 )",CONCLUSION,Model Architecture for Single Language,machine-translation,7,,,,147,0.9483870967741935,364,0.9758713136729222,13,1.0,0,0,
366,G ATTENTION FUNCTION,CONCLUSION,Model Architecture for Single Language,machine-translation,7,,,,148,0.9548387096774194,365,0.9785522788203753,0,0.0,0,0,
367,"The attention mechanism described in GNMT involves a learned "" Attention Function "" A ( x i , y j ) which takes a "" source vector "" x i and a "" target vector "" y j , and must be computed for every source time step i and target time step j .",CONCLUSION,Model Architecture for Single Language,machine-translation,7,,,,149,0.9612903225806452,366,0.9812332439678284,1,0.14285714285714285,0,0,
368,"In GNMT , the attention function is implemented as a feed forward neural network with a hidden layer of size n.",CONCLUSION,Model Architecture for Single Language,machine-translation,7,,,,150,0.967741935483871,367,0.9839142091152815,2,0.2857142857142857,0,0,
369,It can be expressed as :,CONCLUSION,Model Architecture for Single Language,machine-translation,7,,,,151,0.9741935483870968,368,0.9865951742627346,3,0.42857142857142855,0,0,
370,Where U and Ware trainable weight matrices and V is a trainable weight vector .,CONCLUSION,Model Architecture for Single Language,machine-translation,7,,,,152,0.9806451612903225,369,0.9892761394101877,4,0.5714285714285714,0,0,
371,"For performance reasons , in our models , we used a slightly different attention function :",CONCLUSION,Model Architecture for Single Language,machine-translation,7,,,,153,0.9870967741935484,370,0.9919571045576407,5,0.7142857142857143,0,0,
372,"With our attention function , we can simultaneously compute the attention function on multiple source time steps and multiple target time steps using optimized matrix multiplications .",CONCLUSION,Model Architecture for Single Language,machine-translation,7,,,,154,0.9935483870967742,371,0.9946380697050938,6,0.8571428571428571,0,0,
373,We found little difference in quality between the two functions .,CONCLUSION,Model Architecture for Single Language,machine-translation,7,,,,155,1.0,372,0.9973190348525469,7,1.0,0,0,
1,title,,,named-entity-recognition,8,,,,0,0.0,0,0.0,0,0.0,1,0,
2,BERT : Pre-training of Deep Bidirectional Transformers for Language Understanding,title,title,named-entity-recognition,8,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-n', 'I-n']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ob', 'I-ob']",1,0.0,1,0.002583979328165375,1,0.0,1,1,research-problem
3,abstract,,,named-entity-recognition,8,,,,0,0.0,2,0.00516795865633075,0,0.0,1,0,
4,"We introduce a new language representation model called BERT , which stands for Bidirectional Encoder Representations from Transformers .",abstract,abstract,named-entity-recognition,8,"['O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'B-n', 'I-n', 'I-n', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'B-ob', 'I-ob', 'I-ob', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1,0.1111111111111111,3,0.007751937984496124,1,0.1111111111111111,1,1,research-problem
5,"Unlike recent language representation models ( Peters et al. , 2018 a ; Radford et al. , 2018 ) , BERT is designed to pretrain deep bidirectional representations from unlabeled text by jointly conditioning on both left and right context in all layers .",abstract,abstract,named-entity-recognition,8,,,,2,0.2222222222222222,4,0.0103359173126615,2,0.2222222222222222,1,0,
6,"As a result , the pre-trained BERT model can be finetuned with just one additional output layer to create state - of - the - art models for a wide range of tasks , such as question answering and language inference , without substantial taskspecific architecture modifications .",abstract,abstract,named-entity-recognition,8,,,,3,0.3333333333333333,5,0.012919896640826873,3,0.3333333333333333,1,0,
7,BERT is conceptually simple and empirically powerful .,abstract,abstract,named-entity-recognition,8,,,,4,0.4444444444444444,6,0.015503875968992248,4,0.4444444444444444,1,0,
8,"It obtains new state - of - the - art results on eleven natural language processing tasks , including pushing the GLUE score to 80.5 % ( 7.7 % point absolute improvement ) , MultiNLI accuracy to 86.7 % ( 4.6 % absolute improvement ) , SQ u AD v 1.1 question answering Test F1 to 93.2 ( 1.5 point absolute improvement ) and SQ u AD v2.0 Test F1 to 83.1 ( 5.1 point absolute improvement ) .",abstract,abstract,named-entity-recognition,8,,,,5,0.5555555555555556,7,0.01808785529715762,5,0.5555555555555556,1,0,
9,Jeremy Howard and Sebastian Ruder . 2018 .,abstract,abstract,named-entity-recognition,8,,,,6,0.6666666666666666,8,0.020671834625323,6,0.6666666666666666,1,0,
10,Universal language model fine - tuning for text classification .,abstract,abstract,named-entity-recognition,8,,,,7,0.7777777777777778,9,0.023255813953488372,7,0.7777777777777778,1,0,
11,In ACL .,abstract,abstract,named-entity-recognition,8,,,,8,0.8888888888888888,10,0.025839793281653745,8,0.8888888888888888,1,0,
12,Association for Computational Linguistics .,abstract,,named-entity-recognition,8,,,,9,1.0,11,0.028423772609819122,9,1.0,1,0,
13,Introduction,,,named-entity-recognition,8,,,,0,0.0,12,0.031007751937984496,0,0.0,1,0,
14,Language model pre-training has been shown to be effective for improving many natural language processing tasks .,Introduction,Introduction,named-entity-recognition,8,"['B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['B-n', 'I-n', 'I-n', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['B-ob', 'I-ob', 'I-ob', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1,0.041666666666666664,13,0.03359173126614987,1,0.041666666666666664,1,1,research-problem
15,"These include sentence - level tasks such as natural language inference and paraphrasing , which aim to predict the relationships between sentences by analyzing them holistically , as well as token - level tasks such as named entity recognition and question answering , where models are required to produce fine - grained output at the token level .",Introduction,Introduction,named-entity-recognition,8,,,,2,0.08333333333333333,14,0.03617571059431524,2,0.08333333333333333,1,0,
16,There are two existing strategies for applying pre-trained language representations to downstream tasks : feature - based and fine - tuning .,Introduction,Introduction,named-entity-recognition,8,,,,3,0.125,15,0.03875968992248062,3,0.125,1,0,
17,"The feature - based approach , such as ELMo , uses task - specific architectures that include the pre-trained representations as additional features .",Introduction,Introduction,named-entity-recognition,8,,,,4,0.16666666666666666,16,0.041343669250646,4,0.16666666666666666,1,0,
18,"The fine - tuning approach , such as the Generative Pre-trained Transformer ( OpenAI GPT ) , introduces minimal task - specific parameters , and is trained on the downstream tasks by simply fine - tuning all pretrained parameters .",Introduction,Introduction,named-entity-recognition,8,,,,5,0.20833333333333334,17,0.04392764857881137,5,0.20833333333333334,1,0,
19,"The two approaches share the same objective function during pre-training , where they use unidirectional language models to learn general language representations .",Introduction,Introduction,named-entity-recognition,8,,,,6,0.25,18,0.046511627906976744,6,0.25,1,0,
20,"We argue that current techniques restrict the power of the pre-trained representations , especially for the fine - tuning approaches .",Introduction,Introduction,named-entity-recognition,8,,,,7,0.2916666666666667,19,0.04909560723514212,7,0.2916666666666667,1,0,
21,"The major limitation is that standard language models are unidirectional , and this limits the choice of architectures that can be used during pre-training .",Introduction,Introduction,named-entity-recognition,8,,,,8,0.3333333333333333,20,0.05167958656330749,8,0.3333333333333333,1,0,
22,"For example , in Open AI GPT , the authors use a left - toright architecture , where every token can only attend to previous tokens in the self - attention layers of the Transformer .",Introduction,Introduction,named-entity-recognition,8,,,,9,0.375,21,0.05426356589147287,9,0.375,1,0,
23,"Such restrictions are sub-optimal for sentence - level tasks , and could be very harmful when applying finetuning based approaches to token - level tasks such as question answering , where it is crucial to incorporate context from both directions .",Introduction,Introduction,named-entity-recognition,8,,,,10,0.4166666666666667,22,0.056847545219638244,10,0.4166666666666667,1,0,
24,"In this paper , we improve the fine - tuning based approaches by proposing BERT : Bidirectional Encoder Representations from Transformers .",Introduction,Introduction,named-entity-recognition,8,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'B', 'I', 'I', 'I', 'I', 'I', 'I', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-p', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-p', 'B-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'O']",11,0.4583333333333333,23,0.059431524547803614,11,0.4583333333333333,1,1,approach
25,"BERT alleviates the previously mentioned unidirectionality constraint by using a "" masked language model "" ( MLM ) pre-training objective , inspired by the Cloze task .",Introduction,Introduction,named-entity-recognition,8,"['B', 'B', 'O', 'O', 'O', 'B', 'I', 'O', 'B', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['B-n', 'B-p', 'O', 'O', 'O', 'B-n', 'I-n', 'O', 'B-p', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['B-b', 'B-p', 'O', 'O', 'O', 'B-b', 'I-b', 'O', 'B-p', 'O', 'B-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",12,0.5,24,0.06201550387596899,12,0.5,1,1,approach
26,"The masked language model randomly masks some of the tokens from the input , and the objective is to predict the original vocabulary id of the masked word based only on its context .",Introduction,Introduction,named-entity-recognition,8,"['O', 'B', 'I', 'I', 'B', 'I', 'B', 'I', 'I', 'I', 'B', 'O', 'B', 'O', 'O', 'O', 'B', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'B', 'O', 'B', 'I', 'B', 'I', 'I', 'O', 'B', 'O']","['O', 'B-n', 'I-n', 'I-n', 'B-p', 'I-p', 'B-n', 'I-n', 'I-n', 'I-n', 'B-p', 'O', 'B-n', 'O', 'O', 'O', 'B-p', 'O', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'B-p', 'O', 'B-n', 'I-n', 'B-p', 'I-p', 'I-p', 'O', 'B-n', 'O']","['O', 'B-b', 'I-b', 'I-b', 'B-p', 'I-p', 'B-b', 'I-b', 'I-b', 'I-b', 'B-p', 'O', 'B-ob', 'O', 'O', 'O', 'B-p', 'O', 'O', 'B-b', 'I-b', 'I-b', 'I-b', 'I-b', 'B-p', 'O', 'B-b', 'I-b', 'B-p', 'I-p', 'I-p', 'O', 'B-ob', 'O']",13,0.5416666666666666,25,0.06459948320413436,13,0.5416666666666666,1,1,approach
27,"Unlike left - toright language model pre-training , the MLM objective enables the representation to fuse the left and the right context , which allows us to pretrain a deep bidirectional Transformer .",Introduction,Introduction,named-entity-recognition,8,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'B', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'O', 'O', 'B', 'I', 'I', 'I', 'O', 'B', 'I', 'I', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-n', 'I-n', 'B-p', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'O', 'O', 'B-p', 'I-p', 'I-p', 'I-p', 'O', 'B-n', 'I-n', 'I-n', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-b', 'I-b', 'B-p', 'O', 'B-b', 'I-b', 'I-b', 'I-b', 'I-b', 'I-b', 'I-b', 'I-b', 'I-b', 'O', 'O', 'B-p', 'I-p', 'I-p', 'I-p', 'O', 'B-ob', 'I-ob', 'I-ob', 'O']",14,0.5833333333333334,26,0.06718346253229975,14,0.5833333333333334,1,1,approach
28,"In addition to the masked language model , we also use a "" next sentence prediction "" task that jointly pretrains text - pair representations .",Introduction,Introduction,named-entity-recognition,8,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'O', 'B', 'I', 'B', 'I', 'I', 'I', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-p', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'O', 'B-p', 'I-p', 'B-n', 'I-n', 'I-n', 'I-n', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-p', 'O', 'B-b', 'I-b', 'I-b', 'I-b', 'I-b', 'I-b', 'O', 'B-p', 'I-p', 'B-ob', 'I-ob', 'I-ob', 'I-ob', 'O']",15,0.625,27,0.06976744186046512,15,0.625,1,1,approach
29,The contributions of our paper are as follows :,Introduction,Introduction,named-entity-recognition,8,,,,16,0.6666666666666666,28,0.07235142118863049,16,0.6666666666666666,1,0,
30,We demonstrate the importance of bidirectional pre-training for language representations .,Introduction,Introduction,named-entity-recognition,8,,,,17,0.7083333333333334,29,0.07493540051679587,17,0.7083333333333334,1,0,
31,"Unlike , which uses unidirectional language models for pre-training , BERT uses masked language models to enable pretrained deep bidirectional representations .",Introduction,Introduction,named-entity-recognition,8,,,,18,0.75,30,0.07751937984496124,18,0.75,1,0,
32,"This is also in contrast to , which uses a shallow concatenation of independently trained left - to - right and right - to - left LMs .",Introduction,Introduction,named-entity-recognition,8,,,,19,0.7916666666666666,31,0.08010335917312661,19,0.7916666666666666,1,0,
33,We show that pre-trained representations reduce the need for many heavily - engineered taskspecific architectures .,Introduction,Introduction,named-entity-recognition,8,,,,20,0.8333333333333334,32,0.082687338501292,20,0.8333333333333334,1,0,
34,"BERT is the first finetuning based representation model that achieves state - of - the - art performance on a large suite of sentence - level and token - level tasks , outperforming many task - specific architectures .",Introduction,Introduction,named-entity-recognition,8,,,,21,0.875,33,0.08527131782945736,21,0.875,1,0,
35,BERT advances the state of the art for eleven NLP tasks .,Introduction,Introduction,named-entity-recognition,8,,,,22,0.9166666666666666,34,0.08785529715762273,22,0.9166666666666666,1,0,
36,The code and pre-trained models are available at https://github.com/,Introduction,Introduction,named-entity-recognition,8,,,,23,0.9583333333333334,35,0.09043927648578812,23,0.9583333333333334,1,0,
37,google-research/bert .,Introduction,Introduction,named-entity-recognition,8,,,,24,1.0,36,0.09302325581395349,24,1.0,1,0,
38,Related Work,,,named-entity-recognition,8,,,,0,0.0,37,0.09560723514211886,0,0.0,1,0,
39,"There is along history of pre-training general language representations , and we briefly review the most widely - used approaches in this section .",Related Work,Related Work,named-entity-recognition,8,,,,1,0.07142857142857142,38,0.09819121447028424,1,0.03571428571428571,0,0,
40,Unsupervised Feature - based Approaches,Related Work,Related Work,named-entity-recognition,8,,,,2,0.14285714285714285,39,0.10077519379844961,2,0.07142857142857142,0,0,
41,"Learning widely applicable representations of words has been an active are a of research for decades , including non-neural and neural methods .",Related Work,Related Work,named-entity-recognition,8,,,,3,0.21428571428571427,40,0.10335917312661498,3,0.10714285714285714,0,0,
42,"Pre-trained word embeddings are an integral part of modern NLP systems , offering significant improvements over embeddings learned from scratch .",Related Work,Related Work,named-entity-recognition,8,,,,4,0.2857142857142857,41,0.10594315245478036,4,0.14285714285714285,0,0,
43,"To pretrain word embedding vectors , left - to - right language modeling objectives have been used , as well as objectives to discriminate correct from incorrect words in left and right context .",Related Work,Related Work,named-entity-recognition,8,,,,5,0.35714285714285715,42,0.10852713178294573,5,0.17857142857142858,0,0,
44,"These approaches have been generalized to coarser granularities , such as sentence embeddings or paragraph embeddings .",Related Work,Related Work,named-entity-recognition,8,,,,6,0.42857142857142855,43,0.1111111111111111,6,0.21428571428571427,0,0,
45,"To train sentence representations , prior work has used objectives to rank candidate next sentences , left - to - right generation of next sentence words given a representation of the previous sentence , or denoising autoencoder derived objectives .",Related Work,Related Work,named-entity-recognition,8,,,,7,0.5,44,0.11369509043927649,7,0.25,0,0,
46,ELMo and its predecessor generalize traditional word embedding research along a different dimension .,Related Work,Related Work,named-entity-recognition,8,,,,8,0.5714285714285714,45,0.11627906976744186,8,0.2857142857142857,0,0,
47,They extract context - sensitive features from a left - to - right and a right - to - left language model .,Related Work,Related Work,named-entity-recognition,8,,,,9,0.6428571428571429,46,0.11886304909560723,9,0.32142857142857145,0,0,
48,The contextual representation of each token is the concatenation of the left - to - right and right - to - left representations .,Related Work,Related Work,named-entity-recognition,8,,,,10,0.7142857142857143,47,0.12144702842377261,10,0.35714285714285715,0,0,
49,"When integrating contextual word embeddings with existing task - specific architectures , ELMo advances the state of the art for several major NLP benchmarks including question answering , sentiment analysis , and named entity recognition .",Related Work,Related Work,named-entity-recognition,8,,,,11,0.7857142857142857,48,0.12403100775193798,11,0.39285714285714285,0,0,
50,proposed learning contextual representations through a task to predict a single word from both left and right context using LSTMs .,Related Work,Related Work,named-entity-recognition,8,,,,12,0.8571428571428571,49,0.12661498708010335,12,0.42857142857142855,0,0,
51,"Similar to ELMo , their model is feature - based and not deeply bidirectional .",Related Work,Related Work,named-entity-recognition,8,,,,13,0.9285714285714286,50,0.12919896640826872,13,0.4642857142857143,0,0,
52,shows that the cloze task can be used to improve the robustness of text generation models .,Related Work,Related Work,named-entity-recognition,8,,,,14,1.0,51,0.13178294573643412,14,0.5,0,0,
53,Unsupervised Fine- tuning Approaches,,,named-entity-recognition,8,,,,0,0.0,52,0.1343669250645995,15,0.5357142857142857,1,0,
54,"As with the feature - based approaches , the first works in this direction only pre-trained word embedding parameters from unlabeled text .",Unsupervised Fine- tuning Approaches,Unsupervised Fine- tuning Approaches,named-entity-recognition,8,,,,1,0.04,53,0.13695090439276486,16,0.5714285714285714,1,0,
55,"More recently , sentence or document encoders which produce contextual token representations have been pre-trained from unlabeled text and fine - tuned for a supervised downstream task .",Unsupervised Fine- tuning Approaches,Unsupervised Fine- tuning Approaches,named-entity-recognition,8,,,,2,0.08,54,0.13953488372093023,17,0.6071428571428571,1,0,
56,The advantage of these approaches is that few parameters need to be learned from scratch .,Unsupervised Fine- tuning Approaches,Unsupervised Fine- tuning Approaches,named-entity-recognition,8,,,,3,0.12,55,0.1421188630490956,18,0.6428571428571429,1,0,
57,"At least partly due to this advantage , OpenAI achieved previously state - of - the - art results on many sentencelevel tasks from the GLUE benchmark .",Unsupervised Fine- tuning Approaches,Unsupervised Fine- tuning Approaches,named-entity-recognition,8,,,,4,0.16,56,0.14470284237726097,19,0.6785714285714286,1,0,
58,Left - to - right language model - BERT BERT E E 1 E ...,Unsupervised Fine- tuning Approaches,Unsupervised Fine- tuning Approaches,named-entity-recognition,8,,,,5,0.2,57,0.14728682170542637,20,0.7142857142857143,1,0,
59,CT 1 T ... E 1 E ...,Unsupervised Fine- tuning Approaches,Unsupervised Fine- tuning Approaches,named-entity-recognition,8,,,,6,0.24,58,0.14987080103359174,21,0.75,1,0,
60,CT 1 T ... :,Unsupervised Fine- tuning Approaches,Unsupervised Fine- tuning Approaches,named-entity-recognition,8,,,,7,0.28,59,0.1524547803617571,22,0.7857142857142857,1,0,
61,Overall pre-training and fine - tuning procedures for BERT .,Unsupervised Fine- tuning Approaches,Unsupervised Fine- tuning Approaches,named-entity-recognition,8,,,,8,0.32,60,0.15503875968992248,23,0.8214285714285714,1,0,
62,"Apart from output layers , the same architectures are used in both pre-training and fine - tuning .",Unsupervised Fine- tuning Approaches,Unsupervised Fine- tuning Approaches,named-entity-recognition,8,,,,9,0.36,61,0.15762273901808785,24,0.8571428571428571,1,0,
63,The same pre-trained model parameters are used to initialize models for different down - stream tasks .,Unsupervised Fine- tuning Approaches,Unsupervised Fine- tuning Approaches,named-entity-recognition,8,,,,10,0.4,62,0.16020671834625322,25,0.8928571428571429,1,0,
64,"During fine - tuning , all parameters are fine - tuned .",Unsupervised Fine- tuning Approaches,Unsupervised Fine- tuning Approaches,named-entity-recognition,8,,,,11,0.44,63,0.16279069767441862,26,0.9285714285714286,1,0,
65,"[ CLS ] is a special symbol added in front of every input example , and [ SEP ] is a special separator token ( e.g. separating questions / answers ) .",Unsupervised Fine- tuning Approaches,Unsupervised Fine- tuning Approaches,named-entity-recognition,8,,,,12,0.48,64,0.165374677002584,27,0.9642857142857143,1,0,
66,ing and auto - encoder objectives have been used for pre-training such models .,Unsupervised Fine- tuning Approaches,Unsupervised Fine- tuning Approaches,named-entity-recognition,8,,,,13,0.52,65,0.16795865633074936,28,1.0,1,0,
67,Transfer Learning from Supervised Data,Unsupervised Fine- tuning Approaches,,named-entity-recognition,8,,,,14,0.56,66,0.17054263565891473,0,0.0,1,0,
68,"There has also been work showing effective transfer from supervised tasks with large datasets , such as natural language inference and machine translation .",Unsupervised Fine- tuning Approaches,Transfer Learning from Supervised Data,named-entity-recognition,8,,,,15,0.6,67,0.1731266149870801,1,0.5,1,0,
69,"Computer vision research has also demonstrated the importance of transfer learning from large pre-trained models , where an effective recipe is to fine - tune models pre-trained with I ma - geNet .",Unsupervised Fine- tuning Approaches,Transfer Learning from Supervised Data,named-entity-recognition,8,,,,16,0.64,68,0.17571059431524547,2,1.0,1,0,
70,BERT,Unsupervised Fine- tuning Approaches,,named-entity-recognition,8,,,,17,0.68,69,0.17829457364341086,0,0.0,1,0,
71,We introduce BERT and its detailed implementation in this section .,Unsupervised Fine- tuning Approaches,BERT,named-entity-recognition,8,,,,18,0.72,70,0.18087855297157623,1,0.012195121951219513,1,0,
72,There are two steps in our framework : pre-training and fine - tuning .,Unsupervised Fine- tuning Approaches,BERT,named-entity-recognition,8,,,,19,0.76,71,0.1834625322997416,2,0.024390243902439025,1,0,
73,"During pre-training , the model is trained on unlabeled data over different pre-training tasks .",Unsupervised Fine- tuning Approaches,BERT,named-entity-recognition,8,,,,20,0.8,72,0.18604651162790697,3,0.036585365853658534,1,0,
74,"For finetuning , the BERT model is first initialized with the pre-trained parameters , and all of the parameters are fine - tuned using labeled data from the downstream tasks .",Unsupervised Fine- tuning Approaches,BERT,named-entity-recognition,8,,,,21,0.84,73,0.18863049095607234,4,0.04878048780487805,1,0,
75,"Each downstream task has separate fine - tuned models , even though they are initialized with the same pre-trained parameters .",Unsupervised Fine- tuning Approaches,BERT,named-entity-recognition,8,,,,22,0.88,74,0.19121447028423771,5,0.06097560975609756,1,0,
76,The question - answering example in will serve as a running example for this section .,Unsupervised Fine- tuning Approaches,BERT,named-entity-recognition,8,,,,23,0.92,75,0.1937984496124031,6,0.07317073170731707,1,0,
77,A distinctive feature of BERT is its unified architecture across different tasks .,Unsupervised Fine- tuning Approaches,BERT,named-entity-recognition,8,,,,24,0.96,76,0.19638242894056848,7,0.08536585365853659,1,0,
78,There is mini-mal difference between the pre-trained architecture and the final downstream architecture .,Unsupervised Fine- tuning Approaches,BERT,named-entity-recognition,8,,,,25,1.0,77,0.19896640826873385,8,0.0975609756097561,1,0,
79,Model Architecture,,,named-entity-recognition,8,,,,0,0.0,78,0.20155038759689922,9,0.10975609756097561,1,0,
